brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
GMC,Sierra 2500 Denali,2017,"96,343 mi.",Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,53000
Aston,Martin DBX Base,2021,"2,353 mi.",Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Green,Sahara Tan,None reported,Yes,159500
Volkswagen,Passat 2.0T R-Line,2021,"16,538 mi.",Gasoline,2.0 Liter TSI,Automatic,Reflex Silver,Titan Black,None reported,,25998
Mazda,CX-9 Touring,2016,"127,131 mi.",Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Brown,–,At least 1 accident or damage reported,Yes,16770
Chevrolet,Suburban Premier,2021,"73,846 mi.",Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Midnight Blue Metallic,Jet Black,None reported,Yes,60995
Acura,MDX Sport Hybrid 3.0L w/Technology Package,2019,"56,778 mi.",Hybrid,321.0HP 3.0L V6 Cylinder Engine Gas/Electric Hybrid,7-Speed A/T,Black,Black,None reported,Yes,41899
Mercedes-Benz,Sprinter 3500XD High Roof,2021,"33,300 mi.",Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,White,Black,None reported,Yes,45000
BMW,650 Gran Coupe i,2014,"92,000 mi.",Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,24000
Acura,TLX Type S PMC Edition,2023,"13,600 mi.",Gasoline,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,White,None reported,Yes,65000
Mazda,Mazda3 i Touring,2014,"118,500 mi.",Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Silver,Black,At least 1 accident or damage reported,Yes,11500
Mercedes-Benz,GLC 300 GLC 300,2022,"16,983 mi.",Gasoline,2.0 Liter Turbo,Automatic,Black,Black,None reported,,40998
BMW,M2 CS,2020,"9,670 mi.",Gasoline,444.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,103500
Dodge,Ram 1500 SRT-10,2004,"73,000 mi.",Gasoline,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,22500
BMW,X5 xDrive40i,2021,"41,000 mi.",Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50000
Ford,Mustang GT,2001,"52,675 mi.",Gasoline,260.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,16995
Ford,F-150 Heritage XL SuperCab Flareside,2004,"60,260 mi.",Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,30500
Lexus,GX 460 Premium,2017,"82,975 mi.",Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,31000
Lexus,IS 250C Base,2010,"68,500 mi.",Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,None reported,Yes,18500
Ford,Edge SEL,2021,"17,836 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Silver,Ebony,None reported,Yes,31933
Mazda,CX-9 Signature,2019,"69,771 mi.",Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,27500
BMW,428 i xDrive,2015,"125,000 mi.",Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,15000
Mazda,CX-50 2.5 Turbo Premium Package,2023,"16,200 mi.",Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,Yes,36900
Jeep,Wrangler Sport,2017,"38,200 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,–,None reported,Yes,29500
Volkswagen,Arteon 2.0T SEL R-Line,2020,"15,500 mi.",Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,30000
BMW,M4 Base,2015,"26,600 mi.",Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,53000
Ford,F-250 XLT,2017,"29,719 mi.",E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,31000
Volvo,XC90 T6 Momentum,2018,"110,380 mi.",Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,Yes,22000
BMW,X5 M50i,2021,"28,898 mi.",Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000
BMW,X7 xDrive40i,2020,"46,000 mi.",Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,54999
Mazda,MX-5 Miata RF Club,2022,"7,250 mi.",Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619
Nissan,Murano SL,2005,"125,500 mi.",Gasoline,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Beige,None reported,Yes,3950
Nissan,Juke SL,2012,"74,750 mi.",Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,None reported,Yes,12500
Audi,S6 4.0T,2016,"91,188 mi.",Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,29995
Buick,LaCrosse Leather,2012,"19,079 mi.",Hybrid,182.0HP 2.4L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,6-Speed A/T,Gold,Beige,None reported,Yes,15995
Pontiac,Solstice GXP,2007,"25,718 mi.",Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Yellow,Black,None reported,Yes,17900
Ford,Mustang Mach-E Premium,2023,"13,232 mi.",,346.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000
Cadillac,Escalade ESV Sport,2021,"36,500 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,85000
Mitsubishi,Eclipse GT,2003,"146,000 mi.",Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,4200
Mercedes-Benz,SL-Class SL500 Roadster,2004,"35,400 mi.",Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Gray,None reported,Yes,24900
Bentley,Continental GT GT Speed,2022,"1,919 mi.",Gasoline,12 Cylinder Engine,8-SPEED A/T,Granite,Porpoise,None reported,,289991
Chevrolet,Silverado 2500 High Country,2022,"16,000 mi.",Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,73995
Mercedes-Benz,SL-Class SL 550,2013,"115,000 mi.",Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,36000
Toyota,Camry Hybrid XLE,2014,"94,448 mi.",Hybrid,200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Gray,None reported,Yes,15999
Mercedes-Benz,Maybach S 580 4MATIC,2022,"4,760 mi.",Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Diamond White,Black,None reported,Yes,229000
Cadillac,Escalade ESV Luxury,2016,"146,200 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24500
RAM,1500 Classic Warlock,2019,"19,000 mi.",E85 Flex Fuel,3.6L V6 24V MPFI DOHC Flexible Fuel,8-Speed Automatic,Diamond Black,Diesel Gray / Black,At least 1 accident or damage reported,,33242
Ford,F-250 Lariat,2011,"153,818 mi.",Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,29800
Porsche,Cayenne AWD,2020,"34,580 mi.",Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,56000
Ford,Excursion Limited Ultimate,2002,"137,000 mi.",Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,4-Speed A/T,Gold,Gold,None reported,Yes,15000
Toyota,Yaris Base,2010,"138,071 mi.",Gasoline,106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Gray,None reported,Yes,5000
Honda,Civic EX,2008,"190,640 mi.",Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Silver,At least 1 accident or damage reported,Yes,5500
Nissan,GT-R Premium,2009,"88,000 mi.",Gasoline,480.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,White,At least 1 accident or damage reported,Yes,57000
BMW,X6 M50i,2022,"22,500 mi.",Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,–,At least 1 accident or damage reported,Yes,74999
Ford,F-150 Raptor,2018,"64,517 mi.",Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,47995
Ford,Mustang V6,2016,"87,248 mi.",Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,19999
Rolls-Royce,Cullinan,2022,"3,420 mi.",Gasoline,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,Red,Black,None reported,Yes,399950
Toyota,4Runner Limited Nightshade,2019,"48,842 mi.",Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,White,–,At least 1 accident or damage reported,Yes,39857
BMW,528 i,2015,"111,000 mi.",Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,–,At least 1 accident or damage reported,Yes,15000
Audi,S5 3.0T Premium Plus,2014,"151,400 mi.",Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,15400
Hyundai,Genesis Coupe 3.8 Track,2013,"89,000 mi.",Gasoline,344.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,12500
Mercedes-Benz,E-Class E500,2005,"153,460 mi.",Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Gold,At least 1 accident or damage reported,Yes,5800
Audi,Q5 2.0T Premium Plus,2013,"111,773 mi.",Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Brown,Beige,None reported,Yes,17000
Chevrolet,Cruze LT,2012,"148,377 mi.",Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,,,5500
BMW,M5 Base,2015,"27,000 mi.",Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,52500
Tesla,Model S 100D,2018,"65,000 mi.",,518.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,41000
Toyota,Corolla LE,2016,"17,500 mi.",Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,None reported,Yes,15100
Bentley,Bentayga Onyx Edition,2018,"18,500 mi.",Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,115000
Ford,Bronco Outer Banks Advanced,2022,"12,000 mi.",Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Brown,At least 1 accident or damage reported,Yes,65999
BMW,328 i,2011,"67,500 mi.",Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,18000
Lexus,ES 350 Base,2016,"119,850 mi.",Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,19000
Chevrolet,Tahoe LT,2009,"104,733 mi.",E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,15000
Land,Rover Discovery HSE LUXURY,2017,"57,918 mi.",Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,33500
BMW,330 i xDrive,2017,"59,203 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,23000
Ford,Bronco Big Bend Advanced,2023,"12,000 mi.",Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,–,None reported,Yes,54000
Nissan,GT-R Premium,2020,"16,010 mi.",Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,114000
Mercedes-Benz,C-Class C 300 4MATIC,2018,"41,515 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Black,Black,None reported,Yes,28251
Chevrolet,Impala 2LZ,2018,"71,312 mi.",Gasoline,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,17899
Alfa,Romeo Stelvio Ti,2020,"41,000 mi.",Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,32400
Tesla,Model 3 Long Range,2018,"24,360 mi.",,271.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,31500
Nissan,Leaf SL,2012,"26,930 mi.",,107.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Beige,None reported,Yes,6700
BMW,330 330i xDrive,2019,"19,473 mi.",Gasoline,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,Alpine White,Canberra Beige,None reported,,31698
Porsche,911 Carrera GTS,2022,"1,837 mi.",Gasoline,3.0L H6 24V GDI DOHC Twin Turbo,8-Speed Automatic with Auto-Shift,Aventurine Green Metallic,Agave Green,None reported,,179900
Porsche,Cayenne Turbo S,2014,"99,100 mi.",Gasoline,550.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,32000
Toyota,Tundra Limited,2010,"89,400 mi.",Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,26900
Ford,F-150 XL,2014,"27,300 mi.",Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,None reported,Yes,21500
Tesla,Model S 100D,2018,"33,500 mi.",,518.0HP Electric Motor Electric Fuel System,A/T,Gray,Black,None reported,Yes,51900
Dodge,Durango SRT,2018,"78,000 mi.",Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,44700
Ford,Bronco Sport Big Bend,2021,"31,729 mi.",Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Maroon,Medium Dark Slate,At least 1 accident or damage reported,Yes,29614
Chevrolet,Bolt EV LT,2018,"49,279 mi.",,200.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Gray,None reported,Yes,17500
Lexus,IS 350 F Sport,2023,"20,121 mi.",Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None reported,Yes,47124
Mercedes-Benz,G-Class G 550 4MATIC,2016,"96,000 mi.",Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,None reported,Yes,65000
Land,Rover LR4 HSE,2013,"79,800 mi.",Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,29990
Nissan,Versa 1.8 S,2011,"109,902 mi.",Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,4500
Chevrolet,Silverado 2500 WT,2018,"141,195 mi.",E85 Flex Fuel,6.0L V8 16V MPFI OHV Flexible Fuel,6-Speed Automatic,Summit White,Dark Ash,,,28499
Dodge,Ram Van 1500,2002,"70,000 mi.",Gasoline,175.0HP 3.9L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,8000
Jeep,Gladiator Overland,2021,"4,100 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,55000
Ford,Escape SE,2017,"71,924 mi.",Gasoline,179.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,13700
Ford,Flex SEL,2011,"149,000 mi.",Gasoline,262.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,None reported,Yes,7999
RAM,1500 Laramie,2022,"15,607 mi.",Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Billet Silver Metallic Clearcoat,Black,None reported,,45999
Bentley,Bentayga S,2023,"2,600 mi.",Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Beluga Black,Hotspur,None reported,Yes,239995
GMC,Yukon SLE,2017,"96,000 mi.",Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,34000
Chevrolet,Silverado 1500 High Country,2020,"88,161 mi.",Gasoline,6.2L V8 16V GDI OHV,Automatic,Iridescent Pearl Tricoat,Jet Black,At least 1 accident or damage reported,Yes,48889
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,"51,700 mi.",Gasoline,375.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,32000
BMW,328 xi,2007,"83,000 mi.",Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Brown,None reported,Yes,8995
Porsche,Panamera 4,2011,"85,000 mi.",Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,,,21500
Audi,A3 2.0T Premium,2018,"36,500 mi.",Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Silver,At least 1 accident or damage reported,Yes,25500
Subaru,Crosstrek Premium,2022,"10,000 mi.",Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,None reported,Yes,28000
Chevrolet,Camaro 2SS,2022,"22,000 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,50000
Cadillac,LYRIQ Luxury,2023,"1,090 mi.",,500.0HP Electric Motor Electric Fuel System,A/T,Gray,Silver,None reported,Yes,68750
RAM,2500 SLT,2015,"149,130 mi.",Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,35000
Porsche,Taycan Base,2021,"6,785 mi.",,Electric,2-Speed Automatic,Gentian Blue Metallic,Black,None reported,,108900
Chevrolet,Corvette Z06,2007,"11,025 mi.",Gasoline,505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Black,None reported,Yes,47500
Toyota,4Runner Limited,2004,"186,117 mi.",Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,13000
RAM,1500 Tradesman/Express,2017,"72,000 mi.",Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,24200
Chevrolet,Silverado 1500 Custom Trail Boss,2021,"51,351 mi.",Gasoline,5.3L V8 16V GDI OHV,Automatic,Black,Jet Black,None reported,Yes,43147
Ford,Edge Titanium,2016,"101,387 mi.",Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,16000
Pontiac,Firebird Trans Am,1997,"134,033 mi.",Gasoline,285.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,7200
BMW,530 i xDrive,2020,"23,195 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Dark Graphite Metallic,Black,None reported,,38900
Chrysler,300 Touring,2021,"21,478 mi.",Gasoline,3.6 Liter,Automatic,Silver Mist,Black,None reported,,27798
Mercedes-Benz,GLE 350 Base 4MATIC,2017,"57,000 mi.",Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,29500
Mercedes-Benz,E-Class E55 AMG,2005,"131,000 mi.",Gasoline,469.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,16500
RAM,3500 Laramie,2014,"177,000 mi.",Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,–,At least 1 accident or damage reported,Yes,40500
Buick,Enclave Premium,2016,"134,655 mi.",Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Ebony Twilight Metallic,Ebony,None reported,Yes,18051
Chevrolet,Camaro 2SS,2015,"27,000 mi.",Gasoline,426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,Yes,33000
BMW,M240 i xDrive,2022,"2,010 mi.",Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Purple,Black,None reported,Yes,55000
FIAT,500e Battery Electric,2017,"33,812 mi.",,111.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Black,None reported,Yes,14999
Ford,F-150 XLT,2018,"53,500 mi.",Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Beige,At least 1 accident or damage reported,Yes,31500
BMW,X7 xDrive40i,2019,"35,248 mi.",Gasoline,3.0 Liter Twin Turbo,Automatic,Arctic Gray Metallic,Black,None reported,,53998
Ford,F-250 King Ranch,2021,"44,000 mi.",Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,73000
GMC,Acadia SLT-1,2011,"120,000 mi.",Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,7500
Audi,SQ5 3.0T Premium Plus,2019,"22,300 mi.",Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,None reported,Yes,38999
Chevrolet,Corvette Base,2008,"80,000 mi.",Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,None reported,Yes,31000
Jeep,Gladiator Rubicon,2020,"38,000 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,45000
Ford,Expedition EL XLT,2011,"195,500 mi.",E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Beige,None reported,Yes,8999
Kia,Telluride EX,2022,"35,938 mi.",Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Glacial White Pearl,Black,None reported,,43329
Honda,Pilot EX-L,2016,"80,500 mi.",Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,23000
Land,Rover Discovery LSE,1998,"149,437 mi.",Gasoline,182.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,9995
Porsche,911 Carrera S,2023,"1,877 mi.",Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Red,None reported,Yes,185950
Kia,Sorento LX,2014,"46,628 mi.",Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,Snow White Pearl,Beige,None reported,,15363
BMW,X5 xDrive50i,2016,"75,479 mi.",Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,27899
Hyundai,Santa Fe SEL,2021,"25,000 mi.",Gasoline,191.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Gray,None reported,Yes,28500
INFINITI,Q50 Premium,2014,"127,356 mi.",Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,19990
Chevrolet,Camaro Z28,2002,"48,000 mi.",Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,21999
Lincoln,Aviator Luxury,2005,"140,000 mi.",Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,2000
Ford,Expedition Platinum,2020,"69,849 mi.",Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Red,Ebony,None reported,Yes,48149
Mercedes-Benz,M-Class ML 350 4MATIC,2015,"88,000 mi.",E85 Flex Fuel,302.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,A/T,Silver,Gray,None reported,Yes,19500
BMW,X3 xDrive30i,2021,"2,492 mi.",Gasoline,2.0 Liter Turbo,Automatic,Phytonic Blue Metallic,Canberra Beige/Black,None reported,,41598
Jaguar,F-TYPE R,2017,"58,000 mi.",Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,51500
Volkswagen,Eos 2.0T,2007,"59,700 mi.",Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,White,None reported,Yes,10000
Tesla,Model Y Performance,2022,"30,000 mi.",,455.0HP Electric Motor Electric Fuel System,A/T,White,White,None reported,Yes,51999
Cadillac,CTS 2.0L Turbo Luxury,2019,"46,000 mi.",Gasoline,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,29000
Mercedes-Benz,S-Class S 550 4MATIC,2016,"72,784 mi.",Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,White,None reported,Yes,34900
