brand,model,model_year,milage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,Potencia,Capacidade_Motor,Numero_Cilindros,Numero_Valvulas,T2
BMW,M760 i xDrive,2021,11078,Gasoline,"6.6L V-12 gasoline direct injection, DOHC, variable valve contro",BLACK,WHITE,None reported,No,91900,333.1202482544608,6.6,6.222728867064188,21.71645569620253,8.0
Lincoln,Navigator Reserve,2019,44741,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Beige,Beige,None reported,Yes,52999,450.0,3.5,6.0,21.71645569620253,10.0
Mercedes-Benz,AMG C 63 S,2017,60000,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,52500,503.0,4.0,8.0,21.71645569620253,7.0
Kia,Stinger GT1,2021,8288,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,45899,365.0,3.3,6.0,21.71645569620253,8.0
BMW,M235 i,2015,81000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,27890,320.0,3.0,6.0,21.71645569620253,6.0
BMW,X4 M Competition,2020,18362,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Orange,None reported,Yes,60000,503.0,3.0,6.0,21.71645569620253,7.0
Ford,Expedition Max King Ranch,2020,52000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Brown,At least 1 accident or damage reported,Yes,53722,375.0,3.5,6.0,21.71645569620253,10.0
Ford,Ranger XLT SuperCab,2002,192100,Gasoline,207.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Gold,Beige,At least 1 accident or damage reported,Yes,6450,207.0,4.0,6.0,21.71645569620253,5.0
Chevrolet,Trailblazer RS,2022,42479,Gasoline,1.3L I3 12V GDI DOHC Turbo,Mosaic Black Metallic,Jet Black,None reported,Yes,28495,333.1202482544608,1.3,3.0,12.0,9.0
Tesla,Model 3 Long Range,2021,18000,Eletric,Electric Motor Electric Fuel System,Black,Black,None reported,Yes,42500,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Porsche,Boxster Base,1997,132800,Gasoline,201.0HP 2.5L Flat 6 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,No,8500,201.0,2.5,6.0,21.71645569620253,5.0
Mercedes-Benz,SLK-Class SLK320,2001,59500,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,6500,215.0,3.2,6.0,21.71645569620253,6.0
Mercedes-Benz,G-Class G 550 4MATIC,2021,22480,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,White,Brown,None reported,Yes,135800,416.0,4.0,8.0,21.71645569620253,7.0
Porsche,Panamera 4S,2010,62743,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Silver,Gray,None reported,Yes,28600,400.0,4.8,8.0,21.71645569620253,7.0
Porsche,Cayenne Platinum Edition,2017,73043,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,30990,300.0,3.6,6.0,21.71645569620253,8.0
Land,Rover Range Rover 3.0L Supercharged,2018,38020,Gasoline,5.0 Liter,White,Espresso,None reported,No,63998,333.1202482544608,5.0,6.222728867064188,21.71645569620253,7.0
Land,Rover Range Rover 5.0L V8 Supercharged,2019,17500,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,65000,518.0,5.0,8.0,21.71645569620253,8.0
Volvo,XC90 3.2,2011,88300,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Blue,Beige,At least 1 accident or damage reported,Yes,11500,235.0,3.2,6.0,21.71645569620253,7.0
Mazda,MX-5 Miata Base,1999,130000,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Green,Beige,At least 1 accident or damage reported,Yes,9000,140.0,1.8,4.0,21.71645569620253,7.0
GMC,Sierra 2500 Denali,2015,86000,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Gray,Brown,None reported,Yes,49000,397.0,6.6,8.0,21.71645569620253,7.0
Acura,RSX Type S,2006,71400,Gasoline,201.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,No,14990,201.0,2.0,4.0,21.71645569620253,6.0
INFINITI,G35 Base,2003,106500,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,Yes,9500,280.0,3.5,6.0,21.71645569620253,6.0
Audi,S4 Base,2007,93000,Gasoline,340.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,10995,340.0,4.2,8.0,21.71645569620253,6.0
Toyota,Sequoia Limited,2012,150900,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,17500,381.0,5.7,8.0,21.71645569620253,7.0
Honda,Civic Si Base,2020,6025,Gasoline,205.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,27500,205.0,1.5,4.0,21.71645569620253,6.0
Lexus,RX 350 Base,2021,30761,Gasoline,3.5L V6 24V PDI DOHC,Eminent White Pearl,Black,None reported,No,44950,333.1202482544608,3.5,6.0,24.0,8.0
Ford,F-250 Lariat,2019,35597,E85 Flex Fuel,6.2L V8 16V MPFI SOHC Flexible Fuel,Black,Black,None reported,No,47756,333.1202482544608,6.2,8.0,16.0,6.0
Chevrolet,Silverado 1500 1LZ,2014,111095,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,White,Black,At least 1 accident or damage reported,Yes,26000,355.0,5.3,8.0,21.71645569620253,6.0
Ford,Fusion SE,2011,114323,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,6000,175.0,2.5,4.0,21.71645569620253,6.0
Ford,Fusion Energi Titanium,2015,84352,Plug-In Hybrid,188.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Blue,Black,At least 1 accident or damage reported,Yes,10000,188.0,2.0,4.0,21.71645569620253,7.0
Mercedes-Benz,Sprinter High Roof,2015,110000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,White,Gray,None reported,Yes,29000,188.0,3.0,6.0,21.71645569620253,7.0
BMW,M4 Competition xDrive,2023,1120,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,White,None reported,Yes,92900,503.0,3.0,6.0,21.71645569620253,8.0
Jeep,Wrangler Rubicon,2023,7000,Hybrid,285.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Gray,Black,None reported,Yes,46000,285.0,3.6,6.0,21.71645569620253,8.0
Porsche,911 Turbo S,2021,1912,Gasoline,640.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,240000,640.0,3.8,6.0,21.71645569620253,8.0
Land,Rover Discovery HSE LUXURY,2017,47200,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Beige,At least 1 accident or damage reported,Yes,29000,340.0,3.0,6.0,21.71645569620253,8.0
Mazda,Mazda3 FWD w/Preferred Package,2019,60800,Gasoline,186.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,Yes,19900,186.0,2.5,4.0,21.71645569620253,6.0
Ford,Mustang GT,2018,53782,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,29950,460.0,5.0,8.0,21.71645569620253,6.0
Lexus,LS 460 Base,2008,100868,Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,15397,380.0,4.6,8.0,21.71645569620253,8.0
Rolls-Royce,Ghost Base,2016,8755,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,166900,563.0,6.6,12.0,21.71645569620253,7.0
Nissan,Xterra S,2008,100900,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,6999,261.0,4.0,6.0,21.71645569620253,7.0
Subaru,Ascent Limited 7-Passenger,2022,12700,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,38500,260.0,2.4,4.0,21.71645569620253,7.0
BMW,330 i,2021,26000,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,37000,255.0,2.0,4.0,21.71645569620253,7.0
Ford,F-250 XLT,2019,38600,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Blue,Black,None reported,Yes,54500,450.0,6.7,8.0,21.71645569620253,6.0
Jeep,Compass Sport,2016,99000,Gasoline,172.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,White,Gray,At least 1 accident or damage reported,Yes,5000,172.0,2.4,4.0,21.71645569620253,6.0
Pontiac,Solstice GXP,2007,47000,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,13300,260.0,2.0,4.0,21.71645569620253,5.0
Mercedes-Benz,CLA-Class CLA 250,2016,120000,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,19800,208.0,2.0,4.0,21.71645569620253,7.0
Audi,A5 2.0T Premium,2013,111000,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,11500,211.0,2.0,4.0,21.71645569620253,7.0
Chevrolet,Colorado Z71,2019,25462,Gasoline,3.6L V6 24V GDI DOHC,Shadow Gray Metallic,Jet Black,None reported,No,36139,333.1202482544608,3.6,6.0,24.0,7.0
Mitsubishi,Montero Limited,2004,145000,Gasoline,215.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,8950,215.0,3.8,6.0,21.71645569620253,7.0
Mercedes-Benz,SL-Class SL550 Roadster,2009,60100,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,27000,382.0,5.5,8.0,21.71645569620253,7.0
Toyota,RAV4 Prime XSE,2022,7100,Plug-In Hybrid,302.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,Gray,Black,None reported,Yes,49000,302.0,2.5,4.0,21.71645569620253,7.0
Nissan,NV Passenger NV3500 HD SL V8,2020,14353,Gasoline,375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,63900,375.0,5.6,8.0,21.71645569620253,7.0
Ford,Bronco Wildtrak Advanced,2022,9990,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,64500,315.0,2.7,6.0,21.71645569620253,7.0
Ford,Mustang Bullitt,2019,48500,Gasoline,480.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,44999,480.0,5.0,8.0,21.71645569620253,6.0
Chevrolet,Express 3500 LT,2016,120000,Diesel,260.0HP 6.6L 8 Cylinder Engine Diesel Fuel,White,Gray,None reported,Yes,19500,260.0,6.6,8.0,21.71645569620253,6.0
Mercedes-Benz,AMG E 63 S 4MATIC,2019,40000,Gasoline,603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,72000,603.0,4.0,8.0,21.71645569620253,7.0
Mercedes-Benz,CLS-Class CLS 550,2014,34600,Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,27500,402.0,4.7,8.0,21.71645569620253,7.0
Chevrolet,Suburban High Country,2021,59528,Gasoline,6.2L V8 16V GDI OHV,Satin Steel Metallic,Jet Black,None reported,Yes,68995,333.1202482544608,6.2,8.0,16.0,10.0
Lincoln,Navigator L Reserve,2019,67073,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,47999,450.0,3.5,6.0,21.71645569620253,10.0
Mercedes-Benz,SL-Class SL 550,2012,21300,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Silver,Red,At least 1 accident or damage reported,Yes,38500,382.0,5.5,8.0,21.71645569620253,7.0
Ford,Mustang EcoBoost Premium,2017,41650,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,23600,310.0,2.3,4.0,21.71645569620253,7.0
Chevrolet,Tahoe Premier,2019,48879,Gasoline,5.3L V8 16V GDI OHV,Silver Ice Metallic,Jet Black,None reported,No,49573,333.1202482544608,5.3,8.0,16.0,7.0
Chevrolet,Monte Carlo SS,2006,66840,Gasoline,303.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,White,Gray,At least 1 accident or damage reported,Yes,12000,303.0,5.3,8.0,21.71645569620253,7.0
Ford,Mustang Shelby GT500,2012,6400,Gasoline,550.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,48000,550.0,5.4,8.0,21.71645569620253,6.0
Ford,Utility Police Interceptor Base,2017,118000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,15000,365.0,3.5,6.0,21.71645569620253,6.0
Bentley,Bentayga Onyx Edition,2018,32500,Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Black,Beige,At least 1 accident or damage reported,Yes,103000,600.0,6.0,12.0,21.71645569620253,7.0
Dodge,Challenger R/T Scat Pack,2019,75800,Gasoline,6.4 Liter,Gray,Black,None reported,No,35998,333.1202482544608,6.4,6.222728867064188,21.71645569620253,7.0
Audi,TT RS Base,2012,54900,Gasoline,360.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,White,Brown,None reported,No,28900,360.0,2.5,5.0,21.71645569620253,6.0
Volkswagen,Beetle 2.0T Final Edition SE,2019,32000,Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,32750,174.0,2.0,4.0,21.71645569620253,7.0
Porsche,Cayenne AWD,2020,37500,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,59900,335.0,3.0,6.0,21.71645569620253,8.0
Nissan,Pathfinder Silver,2012,206000,Gasoline,266.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,5000,266.0,4.0,6.0,21.71645569620253,7.0
Porsche,718 Boxster Base,2019,6700,Gasoline,300.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,63000,300.0,2.0,4.0,21.71645569620253,7.0
Land,Rover Range Rover Sport HST MHEV,2020,19000,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Silver,Black,None reported,No,74900,395.0,3.0,6.0,21.71645569620253,7.0
Chevrolet,Corvette Stingray w/1LT,2023,3273,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,78999,490.0,6.2,8.0,21.71645569620253,7.0
BMW,M550 i xDrive,2020,40000,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,53000,523.0,4.4,8.0,21.71645569620253,7.0
Lexus,RX 350 F Sport Performance,2020,53750,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,32600,295.0,3.5,6.0,21.71645569620253,7.0
BMW,M3 Base,2001,66500,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,21000,333.0,3.2,6.0,21.71645569620253,6.0
Mercedes-Benz,E-Class E 350,2014,78500,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,17900,302.0,3.5,6.0,21.71645569620253,7.0
Audi,SQ5 3.0T Premium Plus,2018,72000,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Blue,Black,At least 1 accident or damage reported,Yes,30000,354.0,3.0,6.0,21.71645569620253,7.0
Mercedes-Benz,AMG GT R,2018,3811,Gasoline,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,148500,577.0,4.0,8.0,21.71645569620253,7.0
BMW,X5 M Base,2013,67000,Gasoline,555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,24500,555.0,4.4,8.0,21.71645569620253,7.0
Cadillac,CTS-V Base,2012,45000,Gasoline,556.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,41500,556.0,6.2,8.0,21.71645569620253,6.0
Lexus,GX 470 Base,2008,123500,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,White,Gray,At least 1 accident or damage reported,Yes,14500,263.0,4.7,8.0,21.71645569620253,7.0
Maserati,GranTurismo Base,2012,12100,Gasoline,440.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,37900,440.0,4.7,8.0,21.71645569620253,7.0
Land,Rover Range Rover Velar P380 S,2018,46000,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,Yes,40000,380.0,3.0,6.0,21.71645569620253,7.0
BMW,X6 M Base,2021,18000,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,94000,600.0,4.4,8.0,21.71645569620253,8.0
Honda,Civic EX,1993,58981,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,9599,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Toyota,FJ Cruiser Base,2013,53000,Gasoline,260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,36740,260.0,4.0,6.0,21.71645569620253,7.0
Mercedes-Benz,SLK-Class SLK 250,2015,49000,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,23500,201.0,1.8,4.0,21.71645569620253,7.0
Mercedes-Benz,CLA-Class CLA 250,2014,91140,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,13500,208.0,2.0,4.0,21.71645569620253,7.0
BMW,M440 i xDrive,2021,24300,Hybrid,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Gray,Beige,None reported,Yes,49999,382.0,3.0,6.0,21.71645569620253,8.0
Land,Rover Range Rover SV Autobiography Dynamic SWB,2020,16754,Gasoline,557.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,112000,557.0,5.0,8.0,21.71645569620253,8.0
Toyota,4Runner Limited,2018,95000,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Silver,Brown,None reported,Yes,33000,270.0,4.0,6.0,21.71645569620253,7.0
Cadillac,STS V6,2005,96000,Gasoline,260.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Beige,Brown,At least 1 accident or damage reported,Yes,4999,260.0,3.6,6.0,21.71645569620253,7.0
Toyota,Tacoma TRD Sport,2019,36283,Gasoline,3.5 Liter,Barcelona Red,Black,None reported,No,39598,333.1202482544608,3.5,6.222728867064188,21.71645569620253,7.0
Acura,TSX Base,2005,151600,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,7899,200.0,2.4,4.0,21.71645569620253,6.0
Chrysler,Town & Country Touring-L,2012,163500,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Gray,Beige,None reported,Yes,5949,283.0,3.6,6.0,21.71645569620253,6.0
Audi,A6 3.0T Premium Plus,2016,71280,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,22000,333.0,3.0,6.0,21.71645569620253,7.0
Kia,K5 GT-Line,2021,100312,Gasoline,1.6L I4 16V GDI DOHC Turbo,Wolf Gray,Black,None reported,No,19980,333.1202482544608,1.6,4.0,16.0,8.0
Mercedes-Benz,GLS 450 Base 4MATIC,2019,34068,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,46900,362.0,3.0,6.0,21.71645569620253,9.0
Mercedes-Benz,SL-Class SL 550,2013,24933,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Silver,Red,At least 1 accident or damage reported,Yes,40250,429.0,4.6,8.0,21.71645569620253,7.0
Jeep,Wrangler Sahara,1998,136500,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,6999,181.0,4.0,6.0,21.71645569620253,5.0
Ford,Focus SE,2014,79615,Gasoline,2.0L I4 16V GDI DOHC,Black,Charcoal Black,None reported,Yes,10995,333.1202482544608,2.0,4.0,16.0,6.0
Mercedes-Benz,GLE 350 GLE 350,2022,18815,Gasoline,2.0 Liter Turbo,Black,Black,None reported,No,61998,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
GMC,Yukon SLT,2014,142400,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Black,Black,At least 1 accident or damage reported,Yes,13500,320.0,5.3,8.0,21.71645569620253,7.0
Cadillac,Escalade Premium Luxury,2023,600,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,103000,420.0,6.2,8.0,21.71645569620253,7.0
Porsche,911 Carrera,2020,11256,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,124900,379.0,3.0,6.0,21.71645569620253,8.0
Genesis,GV80 2.5T,2023,8100,Gasoline,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Silver,Beige,None reported,Yes,57300,300.0,2.5,4.0,21.71645569620253,7.0
Genesis,G70 2.0T,2023,2046,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Green,Gray,None reported,Yes,43499,252.0,2.0,4.0,21.71645569620253,8.0
Lexus,LX 600 Premium,2023,1500,Gasoline,409.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,No,119500,409.0,3.4,6.0,21.71645569620253,10.0
RAM,2500 Big Horn,2020,51000,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,44900,410.0,6.4,8.0,21.71645569620253,6.0
Nissan,Altima 2.5 S,2015,149800,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,11600,182.0,2.5,4.0,21.71645569620253,7.0
Ford,Bronco Badlands Advanced,2022,17000,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,69999,315.0,2.7,6.0,21.71645569620253,10.0
Ford,Explorer Sport,2016,95500,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,20000,365.0,3.5,6.0,21.71645569620253,7.0
Tesla,Model Y Long Range,2021,49252,Eletric,Electric,Deep Blue Metallic,Black,None reported,No,37999,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Land,Rover Range Rover Supercharged,2008,114287,Gasoline,400.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,9900,400.0,4.2,8.0,21.71645569620253,6.0
Chevrolet,Suburban 1500 LT,2015,179200,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,16000,355.0,5.3,8.0,21.71645569620253,6.0
Mercedes-Benz,EQS 450+ Base,2022,16500,Eletric,329.0HP Electric Motor Electric Fuel System,Blue,White,None reported,Yes,69500,329.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Land,Rover Discovery Sport S R-Dynamic,2022,23568,Gasoline,2.0 Liter,Firenze Red,Ebony,None reported,No,44998,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
Tesla,Model S P100D,2017,103000,Eletric,Electric Motor Electric Fuel System,Black,White,None reported,Yes,36000,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,7800,Plug-In Hybrid,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Black,Beige,None reported,Yes,66000,455.0,2.0,4.0,21.71645569620253,8.0
BMW,740 i,2017,55000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,40000,320.0,3.0,6.0,21.71645569620253,7.0
BMW,335 i xDrive,2012,153600,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,17500,300.0,3.0,6.0,21.71645569620253,6.0
Honda,Accord Hybrid Touring,2017,96400,Hybrid,212.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,White,Beige,At least 1 accident or damage reported,Yes,18500,212.0,2.0,4.0,21.71645569620253,7.0
Hummer,H3 Base,2007,137333,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,Blue,Black,At least 1 accident or damage reported,Yes,10000,242.0,3.7,5.0,21.71645569620253,4.0
Scion,tC Anniversary Edition,2014,115000,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Silver,Silver,None reported,Yes,11495,179.0,2.5,4.0,21.71645569620253,6.0
BMW,Z4 sDrive35is,2014,4200,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,64995,335.0,3.0,6.0,21.71645569620253,7.0
Genesis,GV70 3.5T Sport,2022,12900,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,White,None reported,Yes,53000,375.0,3.5,6.0,21.71645569620253,8.0
Mazda,CX-5 Touring,2018,61000,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,21800,187.0,2.5,4.0,21.71645569620253,7.0
Lexus,ES 350 Base,2007,78980,Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Beige,At least 1 accident or damage reported,Yes,10600,272.0,3.5,6.0,21.71645569620253,6.0
